lon,lat
6.13386,48.3022
6.4494,48.1724
6.39335,48.3129
6.33295,48.5954
6.27948,48.7543
6.05513,48.4169
6.52836,48.118
6.71947,48.2113
6.2262,48.2212
6.49234,48.5922
6.29325,48.3723
6.18442,48.6921
6.71757,48.8103
6.05487,48.9033
5.99599,48.9789
6.04725,48.085
7.42728,49.0504
6.71283,49.3276
6.71283,49.3276
6.71283,49.3276
6.71283,49.3276
6.71283,49.3276
6.71283,49.3276
4.83986,50.2415
4.75922,50.434
4.43492,50.2539
4.91275,50.2605
4.75922,50.434
5.09645,50.4912
5.14881,50.6282
4.87199,50.4674
4.43492,50.2539
4.43492,50.2539
4.43492,50.2539
5.15685,50.341
4.87199,50.4674
4.87199,50.4674
4.43492,50.2539
4.63073,50.4467
4.52779,50.3373
4.98333,50.55
4.65785,50.32
4.87199,50.4674
4.55119,50.4823
4.90365,50.5926
4.87199,50.4674
5.14881,50.6282
4.75922,50.434
4.54304,50.1958
4.55119,50.4823
4.5884,50.5287
4.87199,50.4674
4.65785,50.32
4.53454,50.5792
4.87199,50.4674
5.09645,50.4912
5.09645,50.4912
5.09645,50.4912
4.65785,50.32
4.52786,50.4061
4.55119,50.4823
4.91275,50.2605
5.07643,50.5841
5.07776,50.6722
5.10083,50.2957
4.53454,50.5792
4.91275,50.2605
4.91275,50.2605
4.75922,50.434
4.60511,50.2506
4.60511,50.2506
4.91275,50.2605
4.91275,50.2605
4.65785,50.32
4.60511,50.2506
4.65785,50.32
4.43492,50.2539
5.02227,50.3717
4.7961,50.3311
4.43492,50.2539
4.90365,50.5926
4.68843,50.5652
4.65785,50.32
4.43492,50.2539
4.83986,50.2415
4.60511,50.2506
4.43492,50.2539
4.60511,50.2506
4.75922,50.434
4.55119,50.4823
5.00997,50.1855
5.00997,50.1855
4.83333,50.2167
4.87199,50.4674
5.07555,50.4025
4.60511,50.2506
5.15685,50.341
4.75922,50.434
4.65785,50.32
4.83333,50.2167
4.83333,50.2167
4.43492,50.2539
4.43492,50.2539
4.43492,50.2539
4.60511,50.2506
4.83333,50.2167
5.10083,50.2957
4.87786,50.327
5.1246,50.4367
4.87786,50.327
4.61281,50.7159
4.87829,50.3106
4.67869,50.4631
4.67869,50.4631
4.67869,50.4631
4.60511,50.2506
4.90365,50.5926
4.43492,50.2539
4.75922,50.434
4.83986,50.2415
4.90365,50.5926
4.7961,50.3311
4.68843,50.5652
4.90365,50.5926
4.83333,50.2167
4.90365,50.5926
4.65785,50.32
4.87199,50.4674
4.68843,50.5652
4.98333,50.55
4.98333,50.55
4.43492,50.2539
4.55119,50.4823
4.55119,50.4823
4.67869,50.4631
4.55119,50.4823
4.53454,50.5792
5.07555,50.4025
4.7961,50.3311
4.44464,50.4108
5.00162,50.6175
4.67869,50.4631
4.83333,50.2167
4.55119,50.4823
4.75922,50.434
4.75922,50.434
4.75922,50.434
4.87199,50.4674
4.35801,50.5135
4.83986,50.2415
4.44464,50.4108
4.90365,50.5926
4.75922,50.434
4.75922,50.434
4.98333,50.55
4.67869,50.4631
4.65785,50.32
4.91275,50.2605
4.83333,50.2167
5.00162,50.6175
4.55119,50.4823
4.65785,50.32
4.87786,50.327
4.8674,50.3757
4.55119,50.4823
4.83986,50.2415
4.44464,50.4108
5.07643,50.5841
4.90365,50.5926
4.87199,50.4674
4.87199,50.4674
4.87199,50.4674
3.95666,50.4542
4.65785,50.32
4.75922,50.434
5.49963,50.5839
4.52786,50.4061
5.15685,50.341
4.91275,50.2605
4.87199,50.4674
4.75922,50.434
4.44464,50.4108
4.63073,50.4467
4.63073,50.4467
4.90365,50.5926
4.75922,50.434
4.87199,50.4674
4.83986,50.2415
4.83986,50.2415
4.68843,50.5652
4.91275,50.2605
5.10083,50.2957
4.65785,50.32
4.43492,50.2539
4.65785,50.32
4.83986,50.2415
4.90365,50.5926
4.44464,50.4108
4.91275,50.2605
4.91275,50.2605
4.87199,50.4674
4.75922,50.434
4.44464,50.4108
5.07776,50.6722
4.98333,50.55
4.68843,50.5652
4.55119,50.4823
4.67869,50.4631
4.75922,50.434
4.87199,50.4674
5.02227,50.3717
4.87199,50.4674
4.67869,50.4631
4.90365,50.5926
4.44464,50.4108
4.52786,50.4061
5.15685,50.341
5.10083,50.2957
4.98333,50.55
4.75922,50.434
4.98333,50.55
5.15685,50.341
4.98333,50.55
5.09645,50.4912
5.07776,50.6722
4.98333,50.55
4.44464,50.4108
4.44464,50.4108
4.60511,50.2506
4.60511,50.2506
4.44464,50.4108
4.87199,50.4674
4.60511,50.2506
4.43492,50.2539
4.87199,50.4674
4.67869,50.4631
4.67869,50.4631
4.90365,50.5926
4.44464,50.4108
4.43492,50.2539
4.43492,50.2539
4.87199,50.4674
4.87199,50.4674
5.15685,50.341
4.87199,50.4674
4.8,50.5
4.43492,50.2539
5.14881,50.6282
5.14881,50.6282
4.8674,50.3757
5.07776,50.6722
4.67869,50.4631
4.87199,50.4674
4.91275,50.2605
5.15685,50.341
4.83333,50.2167
4.90365,50.5926
4.87199,50.4674
4.87199,50.4674
4.87199,50.4674
4.81503,50.624
4.98333,50.55
5.1246,50.4367
5.1246,50.4367
4.87199,50.4674
4.65785,50.32
5.09645,50.4912
5.1246,50.4367
4.52786,50.4061
5.15685,50.341
4.65785,50.32
4.8674,50.3757
4.87786,50.327
5.09645,50.4912
4.52786,50.4061
4.91275,50.2605
4.68843,50.5652
4.68843,50.5652
4.83986,50.2415
4.65785,50.32
4.60511,50.2506
5.02227,50.3717
4.83333,50.2167
4.91275,50.2605
4.91275,50.2605
4.83333,50.2167
4.55119,50.4823
0.616363,44.203142
-0.2136437,43.1350202
-0.2136437,43.1350202
-0.57918,44.837789
-1.663055,43.388051
0.340128,44.136103
-0.57918,44.837789
3.114932,45.8939949
3.114932,45.8939949
0.0321618,48.9706758
3.162845,46.990896
3.973527,47.856724
5.388925,47.193543
5.04148,47.322047
-3.3702449,47.7482524
0.68484,47.394144
6.15428,47.619788
5.264767,49.55626
6.0240539,47.237829
6.381111,47.8168409
6.381111,47.8168409
5.49081,47.09534
6.15428,47.619788
6.15428,47.619788
1.099971,49.443232
1.1686123,49.2152477
1.402787,49.832774
1.1686123,49.2152477
1.099971,49.443232
1.099971,49.443232
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
3.083497,48.813071
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.6103697,48.6912267
2.353663,43.212161
2.353663,43.212161
6.1757156,49.1193089
6.175716,49.119309
6.175716,49.119309
6.184417,48.692054
6.184417,48.692054
1.444209,43.604652
1.444209,43.604652
1.444209,43.604652
1.444209,43.604652
1.444209,43.604652
6.847841,46.954292
6.847841,46.954292
3.236633,50.173538
2.73559,50.736482
-1.553621,47.218371
-0.080893,47.260135
-0.563166,47.478419
3.2874,49.847066
3.219421,49.615576
0.340375,46.580224
0.340375,46.580224
7.2619532,43.7101728
4.805528,43.949317
5.447427,43.529742
6.869433,45.923697
4.835659,45.764043
4.996962,46.3812
4.835659,45.764043
4.835659,45.764043
4.90365,50.59265
8.52758,51.1935
8.05277,51.4073
8.05277,51.4073
8.32562,51.5622
8.05277,51.4073
8.05277,51.4073
8.05277,51.4073
8.02011,51.0943
7.77063,51.0245
8.05277,51.4073
8.05277,51.4073
8.76502,51.4055
7.97391,51.1736
8.05277,51.4073
8.05277,51.4073
8.02011,51.0943
7.85029,51.0282
7.85029,51.0282
8.76502,51.4055
8.76502,51.4055
8.76502,51.4055
8.05277,51.4073
8.05277,51.4073
8.05277,51.4073
8.02011,51.0943
8.61958,51.1127
8.05277,51.4073
7.77063,51.0245
7.85029,51.0282
7.90494,51.1314
8.02011,51.0943
7.79533,51.4377
7.86462,51.3309
8.02011,51.0943
8.02011,51.0943
8.05277,51.4073
8.76502,51.4055
8.05277,51.4073
7.86462,51.3309
8.35577,51.4492
8.05277,51.4073
8.02011,51.0943
8.02011,51.0943
7.86462,51.3309
8.05277,51.4073
8.76502,51.4055
7.85029,51.0282
8.61958,51.1127
8.05277,51.4073
8.29079,51.1526
8.31056,51.1914
7.90494,51.1314
8.02011,51.0943
8.52758,51.1935
7.90494,51.1314
8.70034,51.2002
8.76502,51.4055
7.85029,51.0282
8.02011,51.0943
7.90494,51.1314
8.05277,51.4073
8.05277,51.4073
8.35577,51.4492
8.35577,51.4492
8.35577,51.4492
8.00351,51.3254
8.61958,51.1127
8.05277,51.4073
8.05277,51.4073
8.61958,51.1127
8.05277,51.4073
8.05277,51.4073
7.86462,51.3309
8.61958,51.1127
8.05277,51.4073
8.32562,51.5622
8.28513,51.3511
8.35577,51.4492
8.05277,51.4073
7.79533,51.4377
7.86462,51.3309
7.91144,51.5584
8.28513,51.3511
7.86462,51.3309
8.52758,51.1935
8.05277,51.4073
8.35577,51.4492
8.61958,51.1127
8.02011,51.0943
7.85029,51.0282
8.84746,51.4575
7.79533,51.4377
7.86462,51.3309
8.02011,51.0943
7.79533,51.4377
8.05277,51.4073
8.55977,51.5509
8.05277,51.4073
7.79533,51.4377
8.55977,51.5509
8.29079,51.1526
7.91144,51.5584
8.05277,51.4073
7.85029,51.0282
8.05277,51.4073
8.29079,51.1526
8.29079,51.1526
8.05277,51.4073
8.05277,51.4073
7.86462,51.3309
7.85029,51.0282
7.85029,51.0282
7.86462,51.3309
8.05277,51.4073
8.05277,51.4073
7.86462,51.3309
8.05277,51.4073
7.77063,51.0245
7.86462,51.3309
8.05277,51.4073
8.35577,51.4492
7.85029,51.0282
8.05277,51.4073
8.61958,51.1127
7.85029,51.0282
7.86462,51.3309
7.85029,51.0282
7.85029,51.0282
8.61958,51.1127
8.05277,51.4073
8.61958,51.1127
8.35577,51.4492
8.29079,51.1526
8.29079,51.1526
8.05277,51.4073
8.05277,51.4073
8.05277,51.4073
8.61958,51.1127
8.05277,51.4073
8.05277,51.4073
8.29079,51.1526
8.05277,51.4073
7.85029,51.0282
8.52758,51.1935
7.85029,51.0282
7.85029,51.0282
8.61958,51.1127
8.05277,51.4073
8.05277,51.4073
8.05277,51.4073
8.52758,51.1935
8.05277,51.4073
6.44076,49.6808
6.36742,49.545
6.44076,49.6808
6.36742,49.545
6.44076,49.6808
6.36742,49.545
6.44076,49.6808
6.36742,49.545
6.44076,49.6808
6.36742,49.545
6.13193,49.6116
6.13193,49.6116
6.13193,49.6116
6.13193,49.6116
6.13193,49.6116
6.13193,49.6116
6.13193,49.6116
6.13193,49.6116
6.13193,49.6116
6.52986,49.9664
6.52986,49.9664
6.52986,49.9664
5.81048,49.6851
5.34277,49.7405
5.53351,49.5676
5.71528,50.0005
5.45604,50.3531
5.34416,50.2283
5.07076,49.7947
5.81048,49.6851
5.34277,49.7405
5.53351,49.5676
5.71528,50.0005
5.45604,50.3531
5.34416,50.2283
5.07076,49.7947
5.81048,49.6851
5.34277,49.7405
5.53351,49.5676
5.71528,50.0005
5.45604,50.3531
5.34416,50.2283
5.07076,49.7947
5.81048,49.6851
5.34277,49.7405
5.45604,50.3531
5.07076,49.7947
5.81048,49.6851
5.34277,49.7405
5.45604,50.3531
5.07076,49.7947
4.83333,50.2167
5.71528,50.0005
5.34277,49.7405
5.45604,50.3531
5.34416,50.2283
5.53351,49.5676
5.37273,50.026
5.43418,49.8418
5.07076,49.7947
5.81048,49.6851
4.83333,50.2167
5.71528,50.0005
5.34277,49.7405
5.45604,50.3531
5.34416,50.2283
5.53351,49.5676
5.37273,50.026
5.43418,49.8418
5.07076,49.7947
5.45604,50.3531
5.45604,50.3531
-2.94507,42.687
-1.53993,43.2699
-1.683,43.2809
-1.63782,43.2338
-1.70219,43.2474
-1.70098,43.2256
-1.6706,43.1644
-1.67182,43.1329
-1.74232,43.1246
-1.67334,43.1119
-1.64458,43.13
-1.45679,43.1823
-1.64577,42.8125
-1.45679,43.1823
-1.98387,43.0357
-1.95528,43.0272
-1.67768,42.5268
-2.02395,43.116
-1.80015,43.3708
-1.89128,43.3081
-1.98123,43.3183
-1.99223,43.2476
-2.0212,43.2186
-2.25385,42.8641
-2.51268,42.841
-2.79566,42.5899
6.36101,49.4426
6.14337,49.395
6.92987,49.0532
7.07086,49.106
7.02993,48.9996
7.05259,48.7327
6.63579,48.9229
6.36101,49.4426
6.14337,49.395
6.92987,49.0532
7.07086,49.106
7.02993,48.9996
7.05259,48.7327
6.63579,48.9229
6.36101,49.4426
6.14337,49.395
6.92987,49.0532
7.07086,49.106
7.02993,48.9996
7.05259,48.7327
6.63579,48.9229
6.36101,49.4426
6.14337,49.395
6.92987,49.0532
7.07086,49.106
7.02993,48.9996
7.05259,48.7327
6.63579,48.9229
6.36101,49.4426
6.14337,49.395
6.92987,49.0532
7.07086,49.106
7.02993,48.9996
7.05259,48.7327
6.63579,48.9229
6.36101,49.4426
6.14337,49.395
6.92987,49.0532
7.07086,49.106
7.02993,48.9996
7.05259,48.7327
6.63579,48.9229
6.66652,49.3604
6.64378,49.449
6.71283,49.3276
6.70061,49.2392
7.33984,49.3296
6.66652,49.3604
6.64378,49.449
6.71283,49.3276
6.70061,49.2392
7.33984,49.3296
6.66652,49.3604
6.64378,49.449
6.71283,49.3276
6.70061,49.2392
7.33984,49.3296
6.66652,49.3604
6.64378,49.449
6.71283,49.3276
6.70061,49.2392
7.33984,49.3296
6.66652,49.3604
6.64378,49.449
6.71283,49.3276
6.70061,49.2392
7.33984,49.3296
6.66652,49.3604
6.64378,49.449
6.71283,49.3276
6.70061,49.2392
7.33984,49.3296
4.15445,51.41
3.66601,51.5483
3.57091,51.4537
3.66601,51.5483
3.57091,51.4537
3.66601,51.5483
3.611,51.4988
3.49986,51.5635
3.98342,51.626
3.9185,51.6501
3.9185,51.6501
3.89113,51.5046
3.55588,51.3945
3.611,51.4988
3.73367,51.4257
3.78072,51.3117
3.38792,51.3087
3.611,51.4988
3.611,51.4988
4.07672,51.5491
4.10403,51.5463
4.07672,51.5491
4.10403,51.5463
3.611,51.4988
3.6856,51.3286
4.10403,51.5463
3.78072,51.3117
4.07672,51.5491
3.73367,51.4257
3.611,51.4988
3.89113,51.5046
3.78072,51.3117
4.10332,51.5999
3.61875,51.5773
8.30809,47.47288
7.752111,48.573405
7.752111,48.573405
7.752111,48.573405
7.454241,48.259386
0.616363,44.203142
-0.2136437,43.1350202
-0.2136437,43.1350202
-0.2136437,43.1350202
0.159869,44.500484
-0.2136437,43.1350202
-0.2136437,43.1350202
-0.2136437,43.1350202
-0.2136437,43.1350202
-0.2136437,43.1350202
-0.2136437,43.1350202
-0.2136437,43.1350202
3.882936,45.042768
9.723611,48.283333
9.1732384,47.6779496
8.6724335,49.3987524
7.8138072,48.2565786
9.1732384,47.6779496
9.1732384,47.6779496
8.6724335,49.3987524
9.1732384,47.6779496
9.6121303,47.7782704
8.6946286,48.8921862
9.1732384,47.6779496
9.1732384,47.6779496
7.7395731,47.481606
7.5975507,47.5674422
7.5975507,47.5674422
7.5975507,47.5674422
7.5975507,47.5674422
7.5975507,47.5674422
7.5975507,47.5674422
7.5975507,47.5674422
11.07675,49.45203
11.07675,49.45203
10.89779,48.3705449
10.89779,48.3705449
10.89779,48.3705449
11.07675,49.45203
11.07675,49.45203
12.146853,48.544192
10.902764,49.898814
10.315783,47.72857
11.07675,49.45203
12.5801538,48.8777333
11.07675,49.45203
11.07675,49.45203
11.07675,49.45203
12.1016236,49.0134297
11.07675,49.45203
11.07675,49.45203
10.89779,48.3705449
11.07675,49.45203
11.07675,49.45203
11.07675,49.45203
10.4894906,48.8508157
11.07675,49.45203
12.1016236,49.0134297
11.07675,49.45203
11.6997577,47.8810573
13.404954,52.5200066
13.404954,52.5200066
13.404954,52.5200066
13.404954,52.5200066
7.4446085,46.9479222
7.4446085,46.9479222
7.2437727,47.1401866
7.4446085,46.9479222
7.2437727,47.1401866
7.4446085,46.9479222
7.4446085,46.9479222
7.4446085,46.9479222
7.4446085,46.9479222
7.4446085,46.9479222
7.4446085,46.9479222
7.4446085,46.9479222
7.4446085,46.9479222
7.4446085,46.9479222
7.4446085,46.9479222
4.301565,46.950914
4.828731,46.3068839
4.853947,46.780764
4.828731,46.3068839
4.828731,46.3068839
4.828731,46.3068839
13.996593,53.014542
13.8633409,53.3173433
4.35171,50.85034
2.1734035,41.3850639
2.1734035,41.3850639
2.2544335,41.9304373
4.0744009,48.2973451
4.363073,48.956682
5.334297,47.86683
11.619787,44.8381237
11.3426163,44.494887
10.9200867,44.6488366
-1.519693,52.406822
-3.533899,50.718412
-0.1277583,51.5073509
-1.519693,52.406822
-0.1277583,51.5073509
-0.22309,51.763366
-0.1277583,51.5073509
-0.1277583,51.5073509
-0.1277583,51.5073509
1.0789089,51.280233
-0.1277583,51.5073509
-0.1277583,51.5073509
-1.584852,54.77525
-1.310142,51.059771
-0.1277583,51.5073509
-0.1277583,51.5073509
-1.584852,54.77525
-0.514431,52.439983
-1.584852,54.77525
-1.584852,54.77525
-1.584852,54.77525
-1.584852,54.77525
-0.081157,51.795756
0.262363,52.399539
-0.1277583,51.5073509
-0.1277583,51.5073509
-0.1277583,51.5073509
-1.0872979,53.9599651
-0.1277583,51.5073509
-0.1277583,51.5073509
-0.1277583,51.5073509
-0.1277583,51.5073509
-0.1277583,51.5073509
0.769737,52.220011
-1.310142,51.059771
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1455683,46.8016663
7.1204652,46.9293433
7.1455683,46.8016663
5.6053727,52.258676
5.6053727,52.258676
6.1960584,52.142736
6.1960584,52.142736
6.1422961,46.1983922
16.9251681,52.406374
9.9936818,53.5510846
9.9936818,53.5510846
9.9936818,53.5510846
1.099971,49.443232
1.099971,49.443232
1.099971,49.443232
1.151361,49.0270129
8.6821267,50.1109221
8.2807631,50.7452841
8.6821267,50.1109221
8.6821267,50.1109221
8.6821267,50.1109221
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.704426,48.150232
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
2.3522219,48.856614
1.714958,48.989323
2.3522219,48.856614
3.299203,48.560149
16.6067304,49.1950982
2.353663,43.212161
2.353663,43.212161
3.215795,43.344233
3.501873,44.517611
2.353663,43.212161
2.353663,43.212161
2.353663,43.212161
4.1769749,43.9961062
12.4963655,41.9027835
12.4963655,41.9027835
12.4963655,41.9027835
9.085176,45.80806
9.1859243,45.4654219
9.1859243,45.4654219
10.3298933,46.1804266
9.085176,45.80806
9.1859243,45.4654219
10.2118019,45.5415526
10.2118019,45.5415526
9.1859243,45.4654219
10.2118019,45.5415526
10.3704671,46.4663571
10.2118019,45.5415526
6.52544,49.073894
6.175716,49.119309
5.3844231,49.1598764
5.998718,49.053754
6.175716,49.119309
6.175716,49.119309
5.158238,48.773605
6.175716,49.119309
5.972523,48.030485
6.175716,49.119309
6.184417,48.692054
17.0385376,51.1078852
17.0385376,51.1078852
17.0385376,51.1078852
17.0385376,51.1078852
17.0385376,51.1078852
17.0385376,51.1078852
17.0385376,51.1078852
7.9924888,47.1211763
13.518915,43.6158299
1.607953,43.114753
2.032871,44.608288
1.444209,43.604652
1.444209,43.604652
1.53157,43.313989
15.60384,48.40999
9.4709494,53.5928618
10.5267696,52.2688736
9.9579652,52.154778
9.9579652,52.154778
8.2145521,53.1434501
3.099575,50.480352
3.080602,50.367874
3.080602,50.367874
3.236633,50.173538
3.057256,50.62925
3.080602,50.367874
3.080602,50.367874
3.080602,50.367874
3.080602,50.367874
3.212056,50.375524
3.057256,50.62925
3.080602,50.367874
3.236633,50.173538
2.90375,50.393268
6.9602786,50.937531
8.7575093,51.7189205
6.9602786,50.937531
6.9602786,50.937531
6.9602786,50.937531
8.0209591,50.8838492
6.9602786,50.937531
6.9602786,50.937531
6.9602786,50.937531
6.9602786,50.937531
6.6555022,50.9451945
6.7734556,51.2277411
6.8401844,51.2964148
6.5899097,51.5460798
-1.553621,47.218371
3.61989,49.564133
3.32342,49.376636
3.32342,49.376636
3.219421,49.615576
8.6221612,45.44693
7.6868565,45.070312
-0.492866,46.84246
4.805528,43.949317
4.805528,43.949317
4.805528,43.949317
4.805528,43.949317
4.805528,43.949317
4.805528,43.949317
7.2619532,43.7101728
6.464993,43.537727
7.845749,49.193323
7.9014677,50.5650804
5.917781,45.564601
5.445327,45.564026
6.2151189,45.839395
6.2151189,45.839395
4.389863,44.620909
6.869433,45.923697
3.907399,47.488173
6.869433,45.923697
4.835659,45.764043
6.869433,45.923697
4.389863,44.620909
6.2151189,45.839395
4.691053,44.480269
4.691053,44.480269
12.4733725,50.7102169
13.05501,47.80949
8.8591583,47.658735
7.9023989,47.3499979
7.54103,47.3927
8.79848,46.47855
8.79848,46.47855
8.7889791,46.1679583
8.79848,46.47855
8.7889791,46.1679583
11.4041024,47.2692124
11.255814,43.76956
11.3307574,43.318809
11.255814,43.76956
11.255814,43.76956
11.255814,43.76956
11.255814,43.76956
10.4016888,43.7228386
11.255814,43.76956
11.255814,43.76956
11.255814,43.76956
11.21819,46.239346
11.657244,46.717705
12.4065686,42.7819352
12.3908279,43.1107168
5.1214201,52.0907374
5.1214201,52.0907374
5.1214201,52.0907374
5.1214201,52.0907374
5.1214201,52.0907374
5.1214201,52.0907374
7.8852075,46.2944841
7.3035589,46.2242699
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
6.6335971,46.5199617
12.837399,45.780576
12.315515,45.440847
3.3879338,50.6056475
4.32851,50.59787
3.2246995,51.209348
3.3879338,50.6056475
19.8200536,54.3797128
16.3738189,48.2081743
4.1544478,51.4100025
4.7104633,52.0115205
4.690093,51.813298
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
12.3155,45.4408
8.21475,47.5269
8.21475,47.5269
8.18606,47.4622
8.18606,47.4622
8.18606,47.4622
8.18606,47.4622
8.18606,47.4622
8.18606,47.4622
8.18606,47.4622
8.18606,47.4622
8.18606,47.4622
8.18606,47.4622
8.18606,47.4622
8.21475,47.5269
8.18606,47.4622
8.18606,47.4622
8.21475,47.5269
8.18606,47.4622
7.35181,47.8659
7.82713,48.658
7.66326,48.4235
7.8421,47.999
9.17324,47.6779
8.67243,49.3988
7.81381,48.2566
9.17324,47.6779
9.17324,47.6779
7.93809,48.3989
8.86279,48.1009
8.27192,47.6327
7.58361,48.0348
8.48753,47.9284
9.17324,47.6779
9.61213,47.7783
9.21059,48.183
8.69463,48.8922
9.17324,47.6779
8.70106,49.0363
9.05764,48.5216
9.10959,48.2923
9.78355,48.4073
9.5002,48.0147
9.07031,49.0809
8.69463,48.8922
8.69463,48.8922
10.1302,48.9627
9.75328,47.9227
9.18293,48.7758
8.74724,48.7122
8.69463,48.8922
9.18293,48.7758
10.1302,48.9627
8.94095,48.4791
8.94095,48.4791
8.69463,48.8922
9.29395,49.0019
8.57658,48.2946
8.34689,48.2918
8.96136,48.3539
9.98761,48.4011
7.86552,48.043
9.77042,49.4885
9.73726,49.1125
8.01188,48.5862
9.32011,48.7433
7.8421,47.999
9.17324,47.6779
8.49816,48.4717
9.32011,48.7433
10.0634,49.1337
8.07678,48.5336
8.88849,49.2489
9.70592,49.384
7.94714,48.3645
8.06565,48.3472
8.88849,49.2489
9.21088,49.1427
8.68485,48.4421
8.68485,48.4421
9.51285,49.7586
9.32011,48.7433
8.07678,48.5336
8.63162,48.1611
8.06868,48.1732
9.18293,48.7758
8.09,48.2774
9.32011,48.7433
9.00883,48.6813
9.00441,48.7075
9.62756,48.5652
9.77042,49.4885
9.18293,48.7758
9.32011,48.7433
8.98112,49.1556
9.00883,48.6813
9.00441,48.7075
9.18293,48.7758
8.68485,48.4421
8.21492,48.2924
8.68485,48.4421
8.63162,48.1611
7.9745,48.5477
7.94714,48.3645
7.55352,47.7336
7.67211,47.8027
9.51956,48.167
10.1302,48.9627
8.71509,48.4647
8.63162,48.1611
8.22852,48.7656
8.22852,48.7656
7.58361,48.0348
8.0096,48.4098
7.64078,48.0971
8.21492,48.2924
7.94714,48.3645
8.62351,48.9486
8.01096,48.2408
8.13806,48.6955
9.73726,49.1125
8.63162,48.1611
9.18293,48.7758
7.94714,48.3645
9.17028,47.7662
7.94714,48.3645
9.21088,49.1427
8.63162,48.1611
9.89383,47.9082
9.77042,49.4885
9.89383,47.9082
8.62351,48.9486
7.95865,48.0915
8.06868,48.1732
8.28305,48.1071
7.70059,48.1437
8.63162,48.1611
8.22852,48.7656
7.82357,47.6519
8.96778,48.3231
7.58361,48.0348
8.22852,48.7656
8.39802,48.9432
8.62351,48.9486
8.68485,48.4421
8.63162,48.1611
8.68485,48.4421
8.94095,48.4791
8.22852,48.7656
8.63162,48.1611
8.27192,47.6327
7.8421,47.999
9.06601,47.693
7.58361,48.0348
9.40125,48.5692
9.48001,47.6618
9.89383,47.9082
8.63162,48.1611
8.68485,48.4421
8.20591,48.8591
8.22852,48.7656
9.17324,47.6779
9.17028,47.7662
8.25624,48.8289
7.58361,48.0348
10.042,47.695
9.79015,48.0951
9.40386,48.1351
8.63162,48.1611
9.75328,47.9227
9.56997,48.2338
8.94095,48.4791
9.61854,49.2861
7.82609,48.0833
7.8421,47.999
9.77042,49.4885
7.58361,48.0348
8.94095,48.4791
8.68485,48.4421
8.63162,48.1611
9.62756,48.5652
8.96136,48.3539
7.58361,48.0348
8.96778,48.3231
9.77042,49.4885
7.58361,48.0348
9.75328,47.9227
8.94095,48.4791
8.63162,48.1611
7.9498,48.4735
9.75328,47.9227
9.21088,49.1427
9.77042,49.4885
7.58361,48.0348
9.56997,48.2338
9.56997,48.2338
9.47133,48.1596
8.21492,48.2924
7.94714,48.3645
8.39802,48.9432
9.51956,48.167
9.77042,49.4885
8.588,48.8484
8.63162,48.1611
8.96778,48.3231
10.1302,48.9627
9.56997,48.2338
8.63162,48.1611
8.68485,48.4421
8.06365,47.7925
